LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID2484,2484,0,0.17036230862140656,2523.613232189754,427.1207095082366,0.0,20.0,20,15.0,1,,10.489986648865154,9.0,0.0,31.0,7857.0,7.379801065738487,0.5321489214289048,0.9873985444557718
ID2508,2508,0,0.18248412013053894,2518.4638223200454,416.9926125906626,0.0,21.0,21,15.0,1,,10.794392523364486,9.0,0.0,35.0,8085.0,8.275045959175582,0.5305933443585046,0.9043983580068893
ID2530,2530,0,0.1673852801322937,2514.893300431672,415.45188151041555,0.0,22.0,22,15.0,1,,10.45260347129506,9.0,0.0,30.0,7829.0,7.027597187059807,0.5327047930817828,1.0338932491542991
ID2554,2554,0,0.18306401371955872,2508.019329350417,411.84274472374756,0.0,23.0,23,15.0,1,,10.600801068090787,8.0,0.0,35.0,7940.0,8.36912772173259,0.5374234506275883,0.885546960204718
ID2575,2575,0,0.1836656630039215,2503.0151737124497,408.3513499027218,0.0,24.0,24,15.0,1,,10.69425901201602,8.0,0.0,37.0,8010.0,8.302034519165915,0.5313125921958237,0.8938865740321904
ID2598,2598,0,0.19512836635112762,2501.3744122384182,399.71571082993574,0.0,25.0,25,15.0,1,,11.567423230974633,9.0,0.0,38.0,8664.0,8.443888807353925,0.5504828135868329,0.9727492929779871
ID2620,2620,0,0.18496064841747284,2500.859276886062,404.06296385897963,0.0,26.0,26,15.0,1,,10.63150867823765,8.0,0.0,41.0,7963.0,8.510633204038415,0.5442918825020833,0.8805732512839118
ID2640,2640,0,0.19430068135261536,2494.752958362811,407.14052315937903,0.0,27.0,27,15.0,1,,10.990654205607477,7.0,0.0,38.0,8232.0,9.268927345903368,0.5265067705106646,0.8179547658087348
ID2662,2662,0,0.19695132970809937,2487.941462762809,407.11323763503145,0.0,28.0,28,15.0,1,,11.060080106809078,8.0,0.0,38.0,8284.0,9.409312175103322,0.5380556703776763,0.822404632876996
ID2685,2685,0,0.16376525163650513,2481.4497669378807,403.9175596784257,0.0,29.0,29,15.0,1,,10.08411214953271,8.0,0.0,34.0,7553.0,7.614693519713736,0.4810743123327295,0.8603012471074694
ID2709,2709,0,0.19215403497219086,2481.676094326736,404.3608791551823,0.0,30.0,30,15.0,1,,10.851802403204273,8.0,0.0,37.0,8128.0,9.350895040431162,0.5161459119168369,0.7901511623299936
ID2732,2732,0,0.19400031864643097,2481.377145115007,409.4967899603923,0.0,31.0,31,15.0,1,,10.854472630173564,7.0,0.0,42.0,8130.0,9.44241890380489,0.5181640485495044,0.7847006901153118
ID2756,2756,0,0.19624574482440948,2478.570369881124,410.2051803569876,0.0,32.0,32,15.0,1,,11.444592790387183,8.0,0.0,40.0,8572.0,9.198999495178882,0.5087955401788298,0.8390786088773446
ID2780,2780,0,0.18935659527778625,2477.0498739107466,411.58746551190734,0.0,33.0,33,15.0,1,,11.388518024032043,9.0,0.0,37.0,8530.0,8.501646683450382,0.5241620621394522,0.9213583874081274
ID2803,2803,0,0.1889592707157135,2479.210688505052,405.5553098585729,0.0,34.0,34,15.0,1,,10.981308411214954,8.0,0.0,39.0,8225.0,8.82416910070613,0.5167134784488803,0.8479231774383496
ID2826,2826,0,0.20359495282173157,2480.382235370609,402.32453534600234,0.0,35.0,35,15.0,1,,11.042723631508679,7.0,0.0,39.0,8271.0,9.851750899229556,0.549708046848941,0.79519745758949
ID2847,2847,0,0.1660790890455246,2484.0784791862484,399.98377021033934,0.0,36.0,36,15.0,1,,10.516688918558078,9.0,0.0,29.0,7877.0,7.25094880279812,0.5078812582012373,0.9770329902965934
ID2871,2871,0,0.20722460746765137,2491.331387491292,398.521096361178,0.0,37.0,37,15.0,1,,11.767690253671562,9.0,0.0,39.0,8814.0,9.62808240136417,0.5315751723187936,0.848413942055925
ID2895,2895,0,0.18604961037635803,2489.071077365503,399.11800121196336,0.0,38.0,38,15.0,1,,10.815754339118826,8.0,0.0,42.0,8101.0,8.851309919885233,0.5248266012606501,0.8411523109068602
ID2916,2916,0,0.19349949061870575,2486.5151194098507,398.52486437328855,0.0,39.0,39,15.0,1,,11.072096128170895,8.0,0.0,38.0,8293.0,8.891961972066232,0.5383441421698928,0.8715026987056373
ID2941,2941,0,0.19169147312641144,2483.028653774517,395.62165151209615,0.0,40.0,40,15.0,1,,11.020026702269693,8.0,0.0,37.0,8254.0,8.663857836991951,0.5388139350165759,0.8907463135639155
ID2965,2965,0,0.19478808343410492,2476.404312013308,393.54886316442406,0.0,41.0,41,15.0,1,,11.194926568758344,8.0,0.0,37.0,8385.0,9.225164717524349,0.520728676926481,0.8310686026031155
ID2986,2986,0,0.19192643463611603,2476.0988348509145,398.4183314733923,0.0,42.0,42,15.0,1,,10.632843791722296,7.0,0.0,41.0,7964.0,9.466944464306966,0.5165032071453122,0.7650666821834485
ID3009,3009,0,0.16649961471557617,2475.6992742562634,394.9292433120757,0.0,43.0,43,15.0,1,,10.160213618157544,8.0,0.0,32.0,7610.0,7.6149633134025425,0.4953750511294204,0.8839933926764192
ID2072,2072,2,0.2338659167289734,2951.532369512996,623.049580792496,0.0,0.0,0,15.0,1,,13.643524699599466,11.0,0.0,41.0,10219.0,9.529564263202943,0.6034162012519909,1.0775916884999888
ID2010,2010,2,0.17708362638950348,2953.0032849500235,623.6964088958213,0.0,1.0,1,15.0,1,,11.506008010680908,10.0,0.0,31.0,8618.0,6.7680460853018705,0.569071556800099,1.2331488151071974
ID2015,2015,2,0.19464580714702606,2943.267619037847,630.1314201283791,0.0,2.0,2,15.0,1,,11.89452603471295,10.0,0.0,33.0,8909.0,7.764469634960417,0.5877190299990824,1.1341263582804233
ID2050,2050,2,0.21434250473976135,2946.41497321181,627.8602255311532,0.0,3.0,3,15.0,1,,12.833110814419225,10.0,0.0,39.0,9612.0,8.585690966606437,0.5982885801848615,1.1190312237341313
ID2123,2123,2,0.18382246792316437,2954.3737348181426,620.7448018177787,0.0,4.0,4,15.0,1,,12.237650200267023,11.0,0.0,33.0,9166.0,6.9814209385573385,0.5451210327696502,1.236843187588127
ID2099,2099,2,0.232917919754982,2960.7381328464453,613.1852427123549,0.0,5.0,5,15.0,1,,13.412550066755674,11.0,0.0,39.0,10046.0,9.46055150605007,0.6151026257950478,1.0798721854490974
ID2170,2170,2,0.23757411539554596,2955.883547583748,607.9960646274707,0.0,6.0,6,15.0,1,,13.293724966622163,11.0,0.0,41.0,9957.0,10.079323126527967,0.615937090478911,1.005442467203414
ID2147,2147,2,0.2275843322277069,2953.5879040377786,614.1173442747886,0.0,7.0,7,15.0,1,,13.75033377837116,11.0,0.0,43.0,10299.0,9.271910919961128,0.5727848210000905,1.0801801122581483
ID2193,2193,2,0.2281685173511505,2951.4916579653577,610.9288335142401,0.0,8.0,8,15.0,1,,12.961281708945261,10.0,0.0,41.0,9708.0,9.736905176656343,0.592525384843897,0.9905527369933466
ID2217,2217,2,0.2199583500623703,2951.254644390695,612.5956578780302,0.0,9.0,9,15.0,1,,13.483311081441922,11.0,0.0,38.0,10099.0,8.859195756381643,0.5730113065541877,1.1088265065557206
ID2265,2265,2,0.23113112151622772,2956.3393559376627,614.9559735727144,0.0,10.0,10,15.0,1,,12.970627503337784,10.0,0.0,42.0,9715.0,9.853563771079976,0.6050779128910482,0.9924595906788671
ID2241,2241,2,0.22252026200294495,2952.1738880506146,622.0712160479721,0.0,11.0,11,15.0,1,,13.44192256341789,11.0,0.0,39.0,10068.0,9.273093994705171,0.5442728179057169,1.0217845723347443
ID2288,2288,2,0.24194909632205963,2959.32956159416,621.7470708185577,0.0,12.0,12,15.0,1,,13.230974632843791,9.0,0.0,44.0,9910.0,10.921881178960138,0.5795973577209487,0.8890053679749516
ID2311,2311,2,0.19944730401039124,2963.3124498716315,618.07348873197,0.0,13.0,13,15.0,1,,12.409879839786381,10.0,0.0,36.0,9295.0,8.087023910821918,0.5803394611513085,1.1270431984422684
ID2335,2335,2,0.2523942291736603,2961.8191213319283,611.4264731816525,0.0,14.0,14,15.0,1,,13.7543391188251,10.0,0.0,45.0,10302.0,11.002357452649,0.6140772053541209,0.9512236627677413
ID2360,2360,2,0.24239680171012878,2960.8802816728166,611.0123311508053,0.0,15.0,15,15.0,1,,13.599465954606142,10.0,0.0,48.0,10186.0,10.535643587872123,0.5847328417020965,0.952559709073901
ID2385,2385,2,0.21470369398593903,2955.0048884917173,607.9683595967084,0.0,16.0,16,15.0,1,,12.4913217623498,10.0,0.0,41.0,9356.0,9.225139564720797,0.5772365211878132,0.9911112867206475
ID2410,2410,2,0.23004448413848877,2958.7288276972126,605.028882170476,0.0,17.0,17,15.0,1,,13.277703604806408,10.0,0.0,43.0,9945.0,10.035647535534888,0.5662308628157436,0.9566329271270076
ID2459,2459,2,0.17574100196361542,2955.668361461093,612.4328872843494,0.0,18.0,18,15.0,1,,11.220293724966622,10.0,0.0,33.0,8404.0,7.590686273020935,0.5262097307592123,1.0192901706772284
ID2435,2435,2,0.21705369651317596,2953.3592859528526,614.370007455088,0.0,19.0,19,15.0,1,,12.197596795727637,9.0,0.0,42.0,9136.0,10.092536798531981,0.5484224452535766,0.8561102367951432
ID2485,2485,2,0.2332489788532257,2953.2259042998235,618.3769926794497,0.0,20.0,20,15.0,1,,12.444592790387183,8.0,0.0,43.0,9321.0,10.861854375858409,0.5949445743499154,0.8547470739036599
ID2509,2509,2,0.2402520626783371,2954.9218625074204,617.0471383325972,0.0,21.0,21,15.0,1,,12.433911882510014,8.0,0.0,43.0,9313.0,11.237588437975267,0.6103445732297251,0.8387275945275542
ID2532,2532,2,0.2513686716556549,2949.414843984162,613.126356849776,0.0,22.0,22,15.0,1,,13.276368491321762,9.0,0.0,47.0,9944.0,11.496674229763846,0.608591606239763,0.8738104381403847
ID2556,2556,2,0.2491079717874527,2945.7774499452503,613.2769892057507,0.0,23.0,23,15.0,1,,13.092122830440587,8.0,0.0,47.0,9806.0,11.816593264131555,0.5794977195494656,0.8129812095797877
ID2577,2577,2,0.24671867489814758,2942.066309177296,613.2062099869346,0.0,24.0,24,15.0,1,,13.28437917222964,9.0,0.0,47.0,9950.0,11.532587358071234,0.5621733392247275,0.8290591744233605
ID2600,2600,2,0.21120616793632507,2942.6404270420203,607.2983635236121,0.0,25.0,25,15.0,1,,12.004005340453938,9.0,0.0,38.0,8991.0,9.327163193630373,0.5672507799331176,0.9316294467585403
ID2622,2622,2,0.22660072147846222,2940.5503062677067,602.9203779610814,0.0,26.0,26,15.0,1,,12.660881174899867,10.0,0.0,45.0,9483.0,10.095259107211861,0.5729162201924382,0.9136124000605144
ID2642,2642,2,0.25723886489868164,2935.6871730200046,603.3357089726037,0.0,27.0,27,15.0,1,,13.546061415220294,9.0,0.0,48.0,10146.0,11.982923504867083,0.587908301518185,0.8370750982171951
ID2665,2665,2,0.23997347056865692,2930.549059252822,596.2755357365854,0.0,28.0,28,15.0,1,,13.544726301735647,10.0,0.0,46.0,10145.0,10.283660763644777,0.6009283505122842,0.988788224259558
ID2688,2688,2,0.2571180760860443,2931.291305084941,595.3039706904854,0.0,29.0,29,15.0,1,,13.835781041388518,10.0,0.0,47.0,10363.0,11.61450786179851,0.607209708734921,0.9001171232929032
ID2712,2712,2,0.17855720221996307,2927.7648229448187,610.766874857772,0.0,30.0,30,15.0,1,,11.89452603471295,11.0,0.0,37.0,8909.0,7.488553435910689,0.51343163043383,1.0777028159966102
ID2735,2735,2,0.22111372649669647,2923.5300551922023,613.6120206184381,0.0,31.0,31,15.0,1,,12.674232309746328,10.0,0.0,42.0,9493.0,9.506858816151526,0.5854811630829753,0.9846150160773324
ID2758,2758,2,0.22012096643447876,2920.0873904843506,609.3365279853866,0.0,32.0,32,15.0,1,,12.360480640854473,9.0,0.0,40.0,9258.0,10.023413114496615,0.5656061068138987,0.8910073928203585
ID2782,2782,2,0.23333638906478882,2914.8419917549004,608.5771375737805,0.0,33.0,33,15.0,1,,12.216288384512684,8.0,0.0,47.0,9150.0,11.31317445070204,0.567934439933117,0.782267151161968
ID2805,2805,2,0.23178048431873322,2913.539095592226,605.2048943882778,0.0,34.0,34,15.0,1,,12.016021361815755,8.0,0.0,47.0,9000.0,11.234722707290267,0.5799098661421366,0.7851570164781859
ID2828,2828,2,0.22800013422966003,2915.979903229694,601.4477817066288,0.0,35.0,35,15.0,1,,12.020026702269693,8.0,0.0,46.0,9003.0,11.107321596470243,0.5618695215277313,0.7786043147611568
ID2849,2849,2,0.2217281460762024,2918.2002582228984,602.6684370337539,0.0,36.0,36,15.0,1,,11.890520694259012,8.0,0.0,42.0,8906.0,10.728106838244717,0.5581982455994551,0.7940969628979981
